[0.024s][info][gc] Using Serial
[17.354s][info][gc] GC(135) Pause Young (Allocation Failure) 6M->2M(15M) 0.426ms
[17.360s][info][gc] GC(136) Pause Young (Allocation Failure) 6M->2M(15M) 0.344ms
[17.369s][info][gc] GC(137) Pause Young (Allocation Failure) 6M->2M(15M) 0.354ms
[17.381s][info][gc] GC(138) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[17.386s][info][gc] GC(139) Pause Young (Allocation Failure) 6M->2M(15M) 0.344ms
[17.391s][info][gc] GC(140) Pause Young (Allocation Failure) 6M->2M(15M) 0.298ms
[17.395s][info][gc] GC(141) Pause Young (Allocation Failure) 6M->2M(15M) 0.316ms
[17.401s][info][gc] GC(142) Pause Young (Allocation Failure) 6M->2M(15M) 0.330ms
[17.405s][info][gc] GC(143) Pause Young (Allocation Failure) 6M->2M(15M) 0.295ms
[17.410s][info][gc] GC(144) Pause Young (Allocation Failure) 6M->2M(15M) 0.345ms
[17.416s][info][gc] GC(145) Pause Young (Allocation Failure) 6M->2M(15M) 0.346ms
[17.422s][info][gc] GC(146) Pause Young (Allocation Failure) 6M->2M(15M) 0.336ms
[17.427s][info][gc] GC(147) Pause Young (Allocation Failure) 6M->2M(15M) 0.315ms
[17.437s][info][gc] GC(148) Pause Young (Allocation Failure) 6M->2M(15M) 0.309ms
[17.444s][info][gc] GC(149) Pause Young (Allocation Failure) 6M->2M(15M) 0.342ms
[17.450s][info][gc] GC(150) Pause Young (Allocation Failure) 6M->2M(15M) 0.349ms
[17.456s][info][gc] GC(151) Pause Young (Allocation Failure) 6M->2M(15M) 0.246ms
[17.461s][info][gc] GC(152) Pause Young (Allocation Failure) 6M->2M(15M) 0.568ms
[17.467s][info][gc] GC(153) Pause Young (Allocation Failure) 6M->2M(15M) 0.327ms
[17.472s][info][gc] GC(154) Pause Young (Allocation Failure) 6M->2M(15M) 0.316ms
[17.479s][info][gc] GC(155) Pause Young (Allocation Failure) 6M->2M(15M) 0.363ms
[17.483s][info][gc] GC(156) Pause Young (Allocation Failure) 6M->2M(15M) 0.324ms
[17.489s][info][gc] GC(157) Pause Young (Allocation Failure) 6M->2M(15M) 0.440ms
[17.493s][info][gc] GC(158) Pause Young (Allocation Failure) 6M->2M(15M) 0.432ms
[17.497s][info][gc] GC(159) Pause Young (Allocation Failure) 6M->2M(15M) 0.497ms
[17.502s][info][gc] GC(160) Pause Young (Allocation Failure) 6M->2M(15M) 0.346ms
[17.507s][info][gc] GC(161) Pause Young (Allocation Failure) 6M->2M(15M) 0.302ms
[17.511s][info][gc] GC(162) Pause Young (Allocation Failure) 6M->2M(15M) 0.357ms
[17.517s][info][gc] GC(163) Pause Young (Allocation Failure) 6M->2M(15M) 0.357ms
[17.524s][info][gc] GC(164) Pause Young (Allocation Failure) 6M->2M(15M) 0.366ms
[17.534s][info][gc] GC(165) Pause Young (Allocation Failure) 6M->2M(15M) 0.366ms
[17.543s][info][gc] GC(166) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[17.551s][info][gc] GC(167) Pause Young (Allocation Failure) 6M->2M(15M) 0.413ms
[17.559s][info][gc] GC(168) Pause Young (Allocation Failure) 6M->2M(15M) 0.369ms
[17.569s][info][gc] GC(169) Pause Young (Allocation Failure) 6M->2M(15M) 0.304ms
[17.574s][info][gc] GC(170) Pause Young (Allocation Failure) 6M->2M(15M) 0.393ms
[17.578s][info][gc] GC(171) Pause Young (Allocation Failure) 6M->2M(15M) 0.358ms
[17.586s][info][gc] GC(172) Pause Young (Allocation Failure) 6M->2M(15M) 0.391ms
[17.593s][info][gc] GC(173) Pause Young (Allocation Failure) 6M->2M(15M) 0.355ms
[17.600s][info][gc] GC(174) Pause Young (Allocation Failure) 6M->2M(15M) 0.334ms
[17.608s][info][gc] GC(175) Pause Young (Allocation Failure) 6M->2M(15M) 0.346ms
[17.616s][info][gc] GC(176) Pause Young (Allocation Failure) 6M->2M(15M) 0.340ms
[17.628s][info][gc] GC(177) Pause Young (Allocation Failure) 6M->2M(15M) 0.378ms
